initials;initials-all;full-name;first-name;last-name;action-object;description;date-of-birth
HS;HS;Hope Solo;Hope;Solo;;American soccer goalkeeper;1981-07-30
HS;HS;Harry Shearer;Harry;Shearer;;Actor;1943-12-23
HS;HS;Hannah Spearritt;Hannah;Spearritt;;British actress;1981-04-01
HS;HS;Hal Sparks;Hal;Sparks;;actor; comedian; musician;1969-09-25
HS;HS;Heath Slater;Heath;Slater;;Professional wrestler;1983-07-15
HS;HS;Helge Schneider;Helge;Schneider;;German film director;1955-08-30
HS;HS;Heinrich Schliemann;Heinrich;Schliemann;;German archaeologist;1822-01-06
HS;HDS;Hernando Soto;Hernando;Soto;;Spanish conquistador and explorer;
HG;HG;Hugh Grant;Hugh;Grant;;English actor and film producer;1960-09-09
HG;HJG;Heather Graham;Heather;Graham;;American actress;1970-01-29
HG;HG;Horace Grant;Horace;Grant;;American basketball player;1965-07-04
HG;HGG;Henry Greene;Henry;Greene;;Novelist, Playwright, Short story;1904-10-02
HG;HLG;Henry Gehrig;Henry;Gehrig;;Professional baseball player;1903-06-19
HG;HG;Heinz Guderian;Heinz;Guderian;;German general;1888-06-17
HG;HG;Howard Gardner;Howard;Gardner;;American developmental psychologist;1943-07-11
HG;HG;Holliday Grainger;Holliday;Grainger;;English actress;1988-03-27
HG;HG;H Giger;H;Giger;;Swiss artist;1940-02-05
HG;HG;Hermine Gies;Hermine;Gies;;Righteous Among the Nations;1909-02-15
HG;HG;Hank Green;Hank;Green;;Video blogger;1980-05-05
HG;HPG;Helen Geisel;Helen;Geisel;;;1899-09-11
HG;HG;Hans Gadamer;Hans;Gadamer;;German philosopher;1900-02-11
HG;HDG;Hubert Givenchy;Hubert;Givenchy;;French fashion designer;1927-02-21
HG;HG;Hyo Gong;Hyo;Gong;;South Korean actress;1980-04-04
HG;HG;Hugo Grotius;Hugo;Grotius;;philosopher;1583-04-10
HG;HG;Harvey Grant;Harvey;Grant;;American basketball player-coach;1965-07-04
HG;HG;Harila Gandhi;Harila;Gandhi;;Indian politician;1888-01-01
HG;HWG;Henry Gummer;Henry;Gummer;;American musician and actor;1979-11-13
HG;HG;Henry Gates;Henry;Gates;;American professor;1950-09-16
HG;HG;Henry George;Henry;George;;;1839-09-02
HG;HG;Hector Guimard;Hector;Guimard;;Architect;1867-03-10
HG;HG;Horace Greeley;Horace;Greeley;;American politician;1811-02-03
HG;HLG;Henry Gantt;Henry;Gantt;;American engineer;1861-05-20
HG;HG;Henry Gibson;Henry;Gibson;;Actor;1935-09-21
HG;HG;Harry Gregson-Williams;Harry;Gregson-Williams;;British composer;1961-12-13
HG;HG;H Gowda;H;Gowda;;Indian politician;1933-05-18
HG;HG;Horace Greasley;Horace;Greasley;;;1918-12-25
HG;HG;Heurelho Gomes;Heurelho;Gomes;;Brazilian footballer;1981-02-15
HG;HG;Hans Genscher;Hans;Genscher;;German politician and member of the Free Democratic Party of Germany;1927-03-21
HH;HH;Harold Holt;Harold;Holt;;Australian politician;1908-08-05
HH;HH;Hulk Hogan;Hulk;Hogan;;American Professional wrestling;1953-08-11
HH;HH;Heinrich Himmler;Heinrich;Himmler;;Nazi officer, Commander of the SS;1900-10-07
HH;HH;H Holmes;H;Holmes;;serial killer;1861-05-16
HH;HH;Howard Hughes;Howard;Hughes;;Aviator, engineer, and film producer;1905-12-24
HH;HCH;Herbert Hoover;Herbert;Hoover;;American president, businessman, engineer;1874-08-10
HH;HH;Helen Hunt;Helen;Hunt;;Actress;1963-06-15
HH;HH;Harry Houdini;Harry;Houdini;;magic (illusion);1874-03-24
HH;HH;Hermann Hesse;Hermann;Hesse;;German novelist, short story writer and poet;1877-07-02
HH;HH;Helen Hayes;Helen;Hayes;;actress;1900-10-10
HH;HH;Hannah Hart;Hannah;Hart;;American comedienne and Internet personality;1986-11-02
HH;HH;Henry Hudson;Henry;Hudson;;English explorer;
HH;HH;Holly Hunter;Holly;Hunter;;Actress;1958-03-20
HH;HH;Harriet Harman;Harriet;Harman;;lawyer;1950-07-30
HH;HH;Heinrich Heine;Heinrich;Heine;;journalist, an essayist, and one of the most significant German literature;1797-12-13
HH;HH;Herbie Hancock;Herbie;Hancock;;Pianist, composer, and bandleader;1940-04-12
HH;HH;Helene Hegemann;Helene;Hegemann;;Writer;1992-02-19
HH;HH;Henry Hill;Henry;Hill;;Mobster;1943-06-11
HH;HH;Hyo Han;Hyo;Han;;Actress;1987-02-22
HH;HH;Hal Holbrook;Hal;Holbrook;;Actor;1925-02-17
HH;HH;Herman Hollerith;Herman;Hollerith;;statistics;1860-02-29
HH;HH;Hatsu Hioki;Hatsu;Hioki;;Japanese martial artist;1983-07-18
HH;HHH;Hubert Humphrey;Hubert;Humphrey;;38th Vice President of the United States;1911-05-27
HH;HRH;Heinrich Hertz;Heinrich;Hertz;;Physicist and Electronic Engineer;1857-02-22
HH;HH;Harry Harlow;Harry;Harlow;;American psychologist;1905-10-31
HH;HH;Howard Hawks;Howard;Hawks;;Film director;
HH;HH;Heinrich Harrer;Heinrich;Harrer;;Austrian Writer;1912-07-06
HH;HTYH;Hans Holbein;Hans;Holbein;;German artist;
HH;HH;Hannah Harper;Hannah;Harper;;British pornographic film actor;1982-07-04
HH;HH;Harry Hamlin;Harry;Hamlin;;Actor;1951-10-30
HN;HN;Harry Nilsson;Harry;Nilsson;;Singer-songwriter, songwriter;1941-06-15
HN;HN;Huey Newton;Huey;Newton;;co-founder of the Black Panther Party;1942-02-17
HN;HN;Heather Nauert;Heather;Nauert;;;1970-01-27
HN;HN;Horatio Nelson;Horatio;Nelson;;British admiral;
HN;HN;Hannah New;Hannah;New;;British actor;
HN;HN;Hanh Nhat;Hanh;Nhat;;Religious leader and peace activist;1926-10-11
HN;HN;Helmut Newton;Helmut;Newton;;German-Australian photographer;1920-10-31
HN;HN;Hidetoshi Nakata;Hidetoshi;Nakata;;Footballer;1977-01-22
HN;HN;Hasan Nasrallah;Hasan;Nasrallah;;Secretary General of Hezbollah;1960-08-31
HN;HN;Haing Ngor;Haing;Ngor;;Cambodian-American physician and actor;1940-03-22
HN;HN;Henri Nouwen;Henri;Nouwen;;Dutch priest and writer;1932-01-24
HN;HN;Hikaru Nakamura;Hikaru;Nakamura;;American chess grandmaster;1987-12-09
HN;HN;Helena Noguerra;Helena;Noguerra;;Belgian singer;1969-05-18
HN;HN;Heather Nova;Heather;Nova;;Bermudian singer-songwriter;1967-07-06
HN;HN;Hal Needham;Hal;Needham;;Film director;1931-03-06
HN;HN;Haywood Nelson;Haywood;Nelson;;American actor;1960-03-25
HN;HN;Hatun Nene;Hatun;Nene;;;1857-01-01
HN;HN;Hiroyoshi Nishizawa;Hiroyoshi;Nishizawa;;Japanese flying ace;1920-01-27
HN;HN;Hermann Nitsch;Hermann;Nitsch;;;1938-08-29
HN;HN;Hermione Norris;Hermione;Norris;;British actor;1967-01-01
HN;HN;Harry Nyquist;Harry;Nyquist;;American mathematician;1889-02-07
HN;HN;Hayek Nicolas;Hayek;Nicolas;;;1928-02-19
HN;HN;Herbert Nitsch;Herbert;Nitsch;;Austrian freediver;1970-04-20
HN;HN;Haloti Ngata;Haloti;Ngata;;All-American college football player, professional football player, defensive lineman;1984-01-21
HN;HN;Harold Nicholas;Harold;Nicholas;;American dancer;1921-03-27
HN;HSN;Hari Nalwa;Hari;Nalwa;;Commander-in-chief of the Khalsa;1791-01-01
HN;HN;Howard Nielson;Howard;Nielson;;United States Congressman from Utah;1924-09-12
HN;HN;Haruo Nakajima;Haruo;Nakajima;;Japanese actor;1929-01-01
HN;HN;Henry Nasiff;Henry;Nasiff;;American entertainer;1962-04-20
HN;HN;Harold Nicolson;Harold;Nicolson;;British politician;1886-11-21
NO;NO;Nick Offerman;Nick;Offerman;;American actor;1970-06-26
NO;NO;Natalia Oreiro;Natalia;Oreiro;;Uruguayan actor and singer;1977-05-19
NO;NO;Nobunaga Oda;Nobunaga;Oda;;Daimyo;1534-06-23
NO;NO;Norah Odonnell;Norah;Odonnell;;TV News Co-Anchor;1974-01-23
NO;NO;Nick Oliveri;Nick;Oliveri;;American musician;1971-10-21
NO;NO;Nguema Obiang;Nguema;Obiang;;Equatoguinean politician;1942-06-05
NO;NO;Nancy Odell;Nancy;Odell;;Television personality;1966-02-25
NO;NO;Nobuhiko Okamoto;Nobuhiko;Okamoto;;Japanese voice actor;1986-10-24
NO;NO;Ngozi Okonjo-Iweala;Ngozi;Okonjo-Iweala;;Nigerian politician;1954-06-13
NO;NO;Nathan O'Toole;Nathan;O'Toole;;Irish actor;1998-03-17
NO;NO;Nancy Olson;Nancy;Olson;;American actor;1928-07-14
NO;NO;Naz Osmanoglu;Naz;Osmanoglu;;Comedian;1985-09-24
NO;NO;Nikolaus Otto;Nikolaus;Otto;;;1832-06-14
NO;NO;Nedum Onuoha;Nedum;Onuoha;;Footballer;1986-11-12
NO;NO;Nivek Ogre;Nivek;Ogre;;Musician;1962-12-05
NO;NO;Nagisa Oshima;Nagisa;Oshima;;Japanese film director;1932-03-31
NO;NO;Nkem Owoh;Nkem;Owoh;;Nigerian actor;
NO;NO;Neil Oliver;Neil;Oliver;;British television presenter;
NO;NO;Nicolas Oresme;Nicolas;Oresme;;French philosopher;1323-01-01
NO;NO;Nicky Oppenheimer;Nicky;Oppenheimer;;;1945-06-08
NO;NO;Naoya Ogawa;Naoya;Ogawa;;Judoka;1968-03-31
NO;NO;Nicole Oliver;Nicole;Oliver;;Canadian actor;1970-02-22
NO;NO;Nobuhide Oda;Nobuhide;Oda;;Daimyo;1510-01-01
NO;NO;Nigel Olsson;Nigel;Olsson;;British musician;1949-02-10
NO;NO;Nobunari Oda;Nobunari;Oda;;Japanese figure skater;1987-03-25
NO;NO;Nnamdi Oduamadi;Nnamdi;Oduamadi;;Nigerian footballer;1990-10-17
NO;NO;Natalia Osipova;Natalia;Osipova;;ballet dancer;1986-05-18
NO;NAO;Niels Oplev;Niels;Oplev;;Film director;1961-03-26
NO;NO;Nao Oikawa;Nao;Oikawa;;Japanese pornographic film actor;1981-04-21
NO;NO;Nigel Owens;Nigel;Owens;;British rugby union referee;1971-06-18
NA;NAA;Neil Armstrong;Neil;Armstrong;;American astronaut; first human to set foot on the Moon;1930-08-05
NA;NA;Nicolas Anelka;Nicolas;Anelka;;Footballer;1979-03-14
NA;NA;Nnamdi Asomugha;Nnamdi;Asomugha;;American football player, defensive back;1981-07-06
NA;NA;Niels Arestrup;Niels;Arestrup;;Actor;1949-02-08
NA;NA;Nora Arnezeder;Nora;Arnezeder;;French actress, singer, and model;1989-05-08
NA;NA;Nina Agdal;Nina;Agdal;;Danish model;1992-03-26
NA;NA;Nicole Aniston;Nicole;Aniston;;American pornographic actress;1987-09-09
NA;NA;Naveen Andrews;Naveen;Andrews;;British actor;1969-01-17
NA;NA;Nancy Ajram;Nancy;Ajram;;Lebanese singer;1983-05-16
NA;NA;Nancy Allen;Nancy;Allen;;Actress;1950-06-24
NA;NA;Neelima Azim;Neelima;Azim;;Indian actor;
NA;NA;Neile Adams;Neile;Adams;;American actor;1932-07-10
NA;NA;Nonso Anozie;Nonso;Anozie;;British actor;1979-01-01
NA;NA;Nadia Ali;Nadia;Ali;;singer-songwriter;1980-08-03
NA;NA;Nick Aldis;Nick;Aldis;;professional wrestler, actor and former Gladiators competitor;1986-11-06
NA;NA;Nita Ambani;Nita;Ambani;;Indian businesswoman;1963-11-01
NA;NA;Nisha Agarwal;Nisha;Agarwal;;Indian actor;
NA;NA;Nike Ardilla;Nike;Ardilla;;Indonesian singer;1975-12-27
NA;NA;Namie Amuro;Namie;Amuro;;Japanese singer;1977-09-20
NA;NA;Nadine Angerer;Nadine;Angerer;;German association football player;1978-11-10
NA;NA;Nordin Amrabat;Nordin;Amrabat;;Dutch footballer;1987-03-31
NA;NHA;Niels Abel;Niels;Abel;;Norwegian mathematician;1802-08-05
NA;NA;Nick Adams;Nick;Adams;;Actor, screenwriter;1931-07-10
NA;NA;Nicole Alexander;Nicole;Alexander;;Reality television contenstant;1983-07-12
NA;NA;Nikos Aliagas;Nikos;Aliagas;;French entertainer;1969-05-13
NA;NA;Nnamdi Azikiwe;Nnamdi;Azikiwe;;President of Nigeria;1904-11-16
NA;NA;Nouri Al-Maliki;Nouri;Al-Maliki;;Prime Minister of Iraq;1950-06-20
NA;NA;Nicole Appleton;Nicole;Appleton;;Canadian pop singer;1974-12-07
NA;NA;Nizamuddin Auliya;Nizamuddin;Auliya;;;1238-01-01
NA;NA;Nicki Aycox;Nicki;Aycox;;American actor;1975-05-26
NB;NB;Napoleon Bonaparte;Napoleon;Bonaparte;;French general and ruler;1769-08-15
NB;NB;Nacer Barazite;Nacer;Barazite;;Footballer;1990-05-27
NB;NHDB;Niels Bohr;Niels;Bohr;;Danish physicist;1885-10-07
NB;NB;Nick Bentz;Nick;Bentz;;Serial killer;1870-05-19
NB;NB;Nathan Berg;Nathan;Berg;;Canadian opera singer;
NB;NB;Nazanin Boniadi;Nazanin;Boniadi;;British actor;1980-05-22
NB;NB;Nicole Beharie;Nicole;Beharie;;American actress;1985-01-03
NB;NB;Nabil Bentaleb;Nabil;Bentaleb;;Footballer;1994-11-24
NB;NB;Nabilla Benattia;Nabilla;Benattia;;Model;1992-01-01
NB;NB;Nicklas Bendtner;Nicklas;Bendtner;;Footballer;1988-01-16
NB;NB;Nikki Benz;Nikki;Benz;;Pornographic actress and film director;1981-12-11
NB;NB;Naughty Boy;Naughty;Boy;;Musician, record producer, songwriter, rapper;1985-01-01
NB;NB;Nagendra Babu;Nagendra;Babu;;Indian actor;1961-10-29
NB;NB;Nicolas Bedos;Nicolas;Bedos;;French actor, comedian and theatre director;1980-04-21
NB;NB;Norman Borlaug;Norman;Borlaug;;Agronomist;1914-03-25
NB;NEB;Nancy Benoit;Nancy;Benoit;;Professional wrestling valet;1964-05-21
NB;NB;Natasha Bedingfield;Natasha;Bedingfield;;English singer and songwriter;1981-11-26
NB;NB;Nehru Bishop;Nehru;Bishop;;American rapper;
NB;NB;Nicholas Brendon;Nicholas;Brendon;;Actor;1971-04-12
NB;NB;Nyomi Banxxx;Nyomi;Banxxx;;American pornographic actor;
NB;NB;Nunes Braga;Nunes;Braga;;Brazilian actor;1972-02-07
NB;NB;Ned Beatty;Ned;Beatty;;American actor;1937-07-06
NB;NB;Nuno Bettencourt;Nuno;Bettencourt;;Musician, Singer-songwriter, Guitarist;1966-09-20
NB;NB;Neil Buchanan;Neil;Buchanan;;British television presenter and musician;1961-10-11
NB;NB;Natja Brunckhorst;Natja;Brunckhorst;;German actor;1966-09-26
NB;NB;Norkys Batista;Norkys;Batista;;Venezuelan actress and model;1977-08-30
NB;NB;Neeru Bajwa;Neeru;Bajwa;;Actor;1980-08-26
NB;NB;Nellie Bly;Nellie;Bly;;American journalist;1864-05-05
NB;NB;Neill Blomkamp;Neill;Blomkamp;;South African-Canadian;1979-09-17
NB;NB;Nino Bravo;Nino;Bravo;;Spanish singer;1944-08-03
NC;NC;Nicolas Cage;Nicolas;Cage;;American actor and film producer;1964-01-07
NC;NC;Naomi Campbell;Naomi;Campbell;;British model;1970-05-22
NC;NC;Neneh Cherry;Neneh;Cherry;;Swedish singer-songwriter;1964-03-10
NC;NC;Nicolaus Copernicus;Nicolaus;Copernicus;;astronomer;1473-02-19
NC;NC;Nick Cannon;Nick;Cannon;;rapping;1980-10-08
NC;NC;Nick Clegg;Nick;Clegg;;Deputy Prime Minister of the United Kingdom;1967-01-07
NC;NC;Nick Cave;Nick;Cave;;Australian musician and writer;1957-09-22
NC;NC;Nick Carter;Nick;Carter;;American male singer;1980-01-28
NC;NC;Neville Chamberlain;Neville;Chamberlain;;Prime Minister of the United Kingdom from 1937 to 1940;1869-03-18
NC;NKC;Nat Cole;Nat;Cole;;Singer, musician;1919-03-17
NC;NC;Neve Campbell;Neve;Campbell;;Actress;1973-10-03
NC;NC;Noah Cyrus;Noah;Cyrus;;American actor;2000-01-08
NC;NC;Nick Clooney;Nick;Clooney;;American journalist, anchorman, and television host;1934-01-13
NC;NC;Nick Cassavetes;Nick;Cassavetes;;Actor, Director, Writer;1959-05-21
NC;NC;Ninel Conde;Ninel;Conde;;Singer, Actress, Model, Presenter;
NC;NC;Norman Cook;Norman;Cook;;British musician;1963-07-31
NC;NC;Nikki Cox;Nikki;Cox;;Actress, dancer;1978-06-02
NC;NC;Neal Cassady;Neal;Cassady;;;1926-02-08
NC;NC;Nestor Carbonell;Nestor;Carbonell;;American actor;1967-12-01
NC;NC;Nancy Cartwright;Nancy;Cartwright;;Voice actor;1957-10-25
NC;NC;Natalie Cole;Natalie;Cole;;American musician;1950-02-06
NC;NC;Neetu Chandra;Neetu;Chandra;;Indian actor;1984-06-20
NC;NC;Neko Case;Neko;Case;;United States;1970-09-08
NC;NC;Naga Chaitanya;Naga;Chaitanya;;Indian actor;1986-11-23
NC;NC;Norris Cole;Norris;Cole;;American basketball player;1988-10-13
NC;NC;Nacer Chadli;Nacer;Chadli;;Footballer;1989-09-02
NC;NC;Nancy Carell;Nancy;Carell;;American actor;1966-07-19
NC;NC;Nadine Coyle;Nadine;Coyle;;Irish musician;1985-06-15
NC;NC;Nicholas Colasanto;Nicholas;Colasanto;;Actor;1924-01-19
NC;NC;Nyak Cut;Nyak;Cut;;Guerrilla leader against the Dutch;1850-01-01
ND;ND;Nina Dobrev;Nina;Dobrev;;Bulgarian-Canadian actress and model;1989-01-09
ND;ND;Natalie Dormer;Natalie;Dormer;;British actress;1982-02-11
ND;ND;Nabil Dirar;Nabil;Dirar;;Moroccan footballer;1986-02-25
ND;ND;Novak Djoković;Novak;Djoković;;Serbian tennis player;1987-05-22
ND;ND;Noureen DeWulf;Noureen;DeWulf;;American actress;1984-02-28
ND;NLD;Neil Diamond;Neil;Diamond;;American singer/songwriter/performing artist;1941-01-24
ND;NRD;Nicholas Drake;Nicholas;Drake;;British singer-songwriter;1948-06-19
ND;ND;Nick Diaz;Nick;Diaz;;American martial artist;1983-08-02
ND;ND;Nathan Diaz;Nathan;Diaz;;American martial artist;1985-04-16
ND;ND;Nathalia Dill;Nathalia;Dill;;Brazilian actor;1986-03-24
ND;ND;Nicolas Duvauchelle;Nicolas;Duvauchelle;;French actor;1980-03-27
ND;ND;Natale Di;Natale;Di;;Italian footballer;1977-10-13
ND;ND;Nick Dinsmore;Nick;Dinsmore;;American professional wrestler;1975-12-17
ND;ND;Nushrat daisy;Nushrat;daisy;;Actor;
ND;ND;Nikki DeLoach;Nikki;DeLoach;;American actress;1979-09-09
ND;ND;Nina Davuluri;Nina;Davuluri;;;1989-04-20
ND;ND;Neha Dhupia;Neha;Dhupia;;Indian actor;1980-08-27
ND;ND;Nathalia Dill;Nathalia;Dill;;Actor;1953-08-07
ND;ND;Nikitin Dheer;Nikitin;Dheer;;Indian actor;
ND;ND;Nonito Donaire;Nonito;Donaire;;Filipino-American boxer;1982-11-16
ND;ND;Nancy Dow;Nancy;Dow;;Actress, memoirist;1936-07-21
ND;ND;Nikita Denise;Nikita;Denise;;Czech actor;1976-07-25
ND;ND;Naja Del;Naja;Del;;British musician;1965-01-21
ND;ND;Noah Danby;Noah;Danby;;Canadian actor and model;1974-04-24
ND;ND;Nandita Das;Nandita;Das;;Indian actor;1969-11-07
ND;ND;Nikki Delano;Nikki;Delano;;American pornographic actress;1986-04-12
ND;ND;Neil Dudgeon;Neil;Dudgeon;;British actor;1961-01-02
ND;ND;Nora Dunn;Nora;Dunn;;American actor;1952-04-29
ND;ND;Nico Dijkshoorn;Nico;Dijkshoorn;;Dutch author;1960-05-15
ND;ND;Nigel Davenport;Nigel;Davenport;;English actor;1928-05-23
NE;NE;Necmettin Erbakan;Necmettin;Erbakan;;Turkish politician;1926-10-29
NE;NE;Noah Emmerich;Noah;Emmerich;;American actor;1965-02-27
NE;NE;Nora Ephron;Nora;Ephron;;Film director, author screenwriter;1941-05-19
NE;NE;Noel Edmonds;Noel;Edmonds;;English television presenter and radio DJ;1948-12-22
NE;NE;Nazan Eckes;Nazan;Eckes;;German actor;1976-05-09
NE;NE;Nicholas Evans;Nicholas;Evans;;British producer and writer;1950-07-26
NE;NE;Nathalie Emmanuel;Nathalie;Emmanuel;;British actor;1989-03-02
NE;NEE;Nicole Eggert;Nicole;Eggert;;American actor;1972-01-13
NE;NE;Norbert Elias;Norbert;Elias;;German sociologist;1897-06-22
NE;NE;Nelsan Ellis;Nelsan;Ellis;;American actor;
NE;NE;Nihat Erim;Nihat;Erim;;Turkish politician;1912-01-01
NE;NE;Nathan East;Nathan;East;;American musician;1955-12-08
NE;NE;Nathan Ellington;Nathan;Ellington;;Footballer;1981-07-02
NE;NE;Neil Etheridge;Neil;Etheridge;;Footballer;1990-02-07
NE;NE;Nelson Eddy;Nelson;Eddy;;American musical film star, operatic baritone;1901-06-29
NE;NE;Natalia Estrada;Natalia;Estrada;;Spanish actor;1972-09-03
NE;NE;Natalya Estemirova;Natalya;Estemirova;;Russian human rights activist;1958-02-28
NE;NE;Nour El-Refai;Nour;El-Refai;;Actress and comedian;1987-11-14
NE;NAE;Nils Eggen;Nils;Eggen;;Norwegian footballer and manager;1941-09-17
NE;NE;Nissim Ezekiel;Nissim;Ezekiel;;Indian poet;1924-12-24
NE;NE;Naz Elmas;Naz;Elmas;;Turkish actor;1983-06-16
NE;NE;Nina Eichinger;Nina;Eichinger;;German actress and television presenter;1981-09-16
NE;NE;Natuzza Evolo;Natuzza;Evolo;;Italian stigmatic;1924-08-23
NE;NE;Neil Everett;Neil;Everett;;American sportscaster;1962-01-01
NE;NE;Nabil Elderkin;Nabil;Elderkin;;Australian film director;1982-01-01
NE;NE;Noam Elkies;Noam;Elkies;;American mathematician;1966-08-25
NE;NE;Nora Eddington;Nora;Eddington;;American film actress;1924-02-25
NE;NE;Nash Edgerton;Nash;Edgerton;;Australian film director;1973-01-19
NE;NE;Niklas Edin;Niklas;Edin;;Swedish curler;1985-07-06
NE;NGJE;Nathan Eccleston;Nathan;Eccleston;;Footballer;1990-12-30
NS;NS;Nicole Scherzinger;Nicole;Scherzinger;;American singer, dancer;1978-06-29
NS;NS;Nicolas Sarkozy;Nicolas;Sarkozy;;23rd President of the French Republic;1955-01-28
NS;NS;Nicholas Sparks;Nicholas;Sparks;;Author;1965-12-31
NS;NS;Nina Simone;Nina;Simone;;Singer, songwriter, pianist;1933-02-21
NS;NS;Nancy Sinatra;Nancy;Sinatra;;American singer;1940-06-08
NS;NS;Nicollette Sheridan;Nicollette;Sheridan;;Actress;1963-11-21
NS;NS;Nicola Sacco;Nicola;Sacco;;Executed American criminal;1891-04-22
NS;NS;Nikki Sixx;Nikki;Sixx;;Musician/Bassist, Songwriter, Fashion designer;1958-12-11
NS;NS;Nancy Spungen;Nancy;Spungen;;United States;1958-02-27
NS;NS;Naseeruddin Shah;Naseeruddin;Shah;;Indian actor;1950-07-20
NS;NBS;Nicole Simpson;Nicole;Simpson;;Murder victim;1959-05-19
NS;NS;Norma Shearer;Norma;Shearer;;Actress;1902-08-10
NS;NS;Natalia Starr;Natalia;Starr;;Polish pornographic actress;1993-03-22
NS;NS;Neal Schon;Neal;Schon;;American musician;1954-02-27
NS;NS;Natalie Schafer;Natalie;Schafer;;American actress;1900-11-05
NS;NS;Nandish Sandhu;Nandish;Sandhu;;Smart, Handsome, Hot, Sexy, Dashing, Eligible, Sweet, Kind;1981-12-25
NS;NS;Neil Sedaka;Neil;Sedaka;;American singer;1939-03-13
NS;NS;Nick Swardson;Nick;Swardson;;American comedian;1976-10-09
NS;NS;Nick Stahl;Nick;Stahl;;American actor;1979-12-05
NS;NS;Nadya Suleman;Nadya;Suleman;;Mother of octuplets;1975-07-11
NS;NS;Neil Simon;Neil;Simon;;Playwright, writer, academic;1927-07-04
NS;NS;Nicole Sullivan;Nicole;Sullivan;;Actress, Comedienne, Voice artist;1970-04-21
NS;NS;Nawazuddin Siddiqui;Nawazuddin;Siddiqui;;Indian actor;1974-05-19
NS;NS;Namrata Shirodkar;Namrata;Shirodkar;;Indian actor;1972-01-22
NS;NS;Norodom Sihanouk;Norodom;Sihanouk;;King of Cambodia;1922-10-31
NS;NS;Neal Stephenson;Neal;Stephenson;;American science fiction writer;1959-10-31
NS;NS;Natalia Streignard;Natalia;Streignard;;Spanish politician;1970-09-09
NS;NS;Nate Silver;Nate;Silver;;American statistician and writer;1978-01-13
NS;NS;Nick Szabo;Nick;Szabo;;American computer scientist;
NS;NS;Neetu Singh;Neetu;Singh;;Indian actor;1958-07-08
NG;NRG;Neil Gaiman;Neil;Gaiman;;English fantasy writer;1960-11-10
NG;NG;Noel Gallagher;Noel;Gallagher;;British musician;1967-05-29
NG;NG;Nolan Gould;Nolan;Gould;;American actor;1998-10-28
NG;NG;Noah Gray-Cabey;Noah;Gray-Cabey;;American child television actor, musician;1996-11-16
NG;NG;Nathuram Godse;Nathuram;Godse;;Murderer of Mahatma Gandhi;1910-05-19
NG;NG;Nicole Garcia;Nicole;Garcia;;Actress, film director;1946-04-22
NG;NG;Nabil Ghilas;Nabil;Ghilas;;Algerian footballer;1990-04-20
NG;NG;Nicolae Grigorescu;Nicolae;Grigorescu;;Romanian artist;1838-05-15
NG;NG;Newt Gingrich;Newt;Gingrich;;Professor, Speaker of the United States House of Representatives;1943-06-17
NG;NG;Nikolai Gogol;Nikolai;Gogol;;writer;1809-04-01
NG;NG;Nanak Guru;Nanak;Guru;;;1469-04-15
NG;NG;Nancy Grace;Nancy;Grace;;American lawyer and prosecutor;1959-10-23
NG;NG;Nick Grimshaw;Nick;Grimshaw;;Television and radio presenter;1984-08-14
NG;NG;Nadine Gordimer;Nadine;Gordimer;;South African Playwright, Novelist;1923-11-23
NG;NG;Nathanael Greene;Nathanael;Greene;;American politician;1742-07-27
